hours_studied,previous_score,attendance_percentage,stress_level,confidence_level,final_exam_score
19.299042376623426,79.60157686955549,64.46312228662102,High,Medium,100.0
11.453921962073043,59.243981041747915,71.94715859262895,Medium,Medium,85.10041906474306
15.695783954849093,79.37641479015015,69.7808010735106,Low,High,100.0
5.693362136096202,96.0739964825031,69.2084563674681,Low,High,89.48569396622399
17.348194639437647,68.7011297091651,97.1089695691015,Low,Medium,100.0
5.106061160053456,76.99474868109809,82.16041359333377,Low,Low,78.02679116376339
14.597719048836403,58.590020304185444,85.536987316843,Medium,High,97.03687893727012
8.978199752169303,91.61143220793656,95.1313605686496,Low,Medium,95.57238981943091
16.802357435872697,54.93162592771728,65.73985016805437,Low,Medium,99.08454175143711
13.469951268348304,91.63296226760264,76.55370139680944,Low,Low,100.0
8.708877212504126,64.09864272482696,70.65968350434247,Low,Low,83.27486265754465
4.700159634938345,84.1593948157539,80.20631347282969,Low,Medium,76.05466252275538
16.465349600904823,55.85474451434227,60.89559764674854,Low,Medium,97.51816189932724
4.675815891423765,56.71133330510981,74.31496501691512,Medium,Medium,64.53989860280318
18.88210626092898,53.39460411222599,96.37494342616921,Low,Medium,100.0
11.127175575901436,90.4437730966545,89.85435709499417,Low,Medium,100.0
10.376889623772318,69.90007522374968,96.54716409623349,Medium,Medium,86.43980013305449
18.258321794734503,43.27993755403725,60.53595815162022,High,Medium,78.83676878773925
7.932439438872866,49.07866897735739,81.34631343703344,Medium,Medium,68.1252945984581
6.6318139759771935,44.50978339081057,73.99300103398885,Low,Medium,72.570109159165
3.808691460364676,67.6769727925555,65.56455407866753,Low,Medium,77.08495629433286
5.900100038150536,72.80531621100246,62.89856894082199,Medium,Medium,71.81810120440245
16.9123342570006,97.86857552638432,83.30955730093099,Medium,Low,100.0
12.283468093289768,44.572256526164615,91.69458831228962,Medium,Low,84.3337377984597
8.097713169467148,70.56890691618209,88.73391027638314,Medium,Low,79.55131231644032
10.439376750219427,56.262819219031286,83.33424285951828,Low,Medium,90.62603899002457
14.642356052480595,71.92398736757156,95.47371019719769,Medium,Medium,100.0
2.202785691954426,61.069534374648626,70.7803605143084,Medium,High,66.40886574212789
10.132374028305643,95.23011651755246,67.12128885155741,Low,High,98.29461337021013
5.059866769808402,54.11981641187484,61.231406883035376,Medium,Medium,67.99166670960282
16.898930925610337,72.0551255019661,89.20543310451826,Medium,Low,100.0
17.003039313032815,64.61781566358017,73.30781901986819,Medium,High,100.0
15.270071207520235,81.76791159008135,97.35401532397432,Medium,Low,100.0
19.903750884071528,87.58608077135293,64.96200888953263,Medium,Low,100.0
17.254596643369798,85.13533698630069,82.0289867957045,Medium,Low,100.0
17.88824522784069,73.31176346568749,63.95750858102963,High,High,100.0
13.867472518649752,82.18125272091228,95.79249110257047,Medium,Medium,99.42983688158294
13.754561084581765,53.3891831559278,90.24087621077534,Medium,Medium,92.98630509950895
4.2107735056350375,87.09595432636763,97.78137508212848,Medium,Medium,78.06399276815308
6.285819797546851,59.396501356106185,75.57301119109391,Low,Low,73.67626297263031
1.1840912403319792,78.14008278225637,70.01523405785102,Low,Medium,67.13814239803146
10.84730471699235,48.3509870838797,74.36017918348269,Low,Low,75.52649413874674
1.1118315938087597,82.3267556812624,73.47909126002611,High,High,63.937016783234746
15.232878878678779,61.307247201682074,65.31498789951692,Low,Low,90.12872846427135
11.950653827304613,95.902730746658,73.87715378410473,Medium,Medium,92.5620939582547
3.227035135536142,81.51081213037585,82.05856383624126,High,Medium,72.57893934531965
10.074796440048498,48.08900825450608,93.5537942821072,Medium,High,79.94243411115505
4.952483643081121,77.00936051900234,91.48392510707555,High,Low,69.26395449905533
11.854521516737687,89.19140582917271,78.62214167808366,Low,Low,97.60609049072923
8.098210170523505,81.06565556464064,64.32545724194728,Medium,High,81.28232642054886
15.986683887034605,40.93484270888615,68.12306485124927,Low,Medium,93.63995772110407
10.206298533108674,51.82640175777129,98.09054596885015,High,Medium,74.38533957112614
10.73251989718435,42.90937346535296,75.09656776713234,Low,High,81.41365449015217
11.699366344660946,74.62738541133496,69.99216623697234,Low,Low,91.09742380737451
17.841655930524755,67.60267401666076,87.0413551334382,Medium,Low,100.0
7.287006023196301,75.24788861168763,77.98150369066968,Low,Low,87.10104626540668
12.272239193034798,67.28964826168553,64.03731582597965,Low,High,93.85463871915059
7.470985246838954,89.54694104137138,65.94060604215693,High,Medium,83.42911864498171
9.918533972706056,76.54339568063068,87.51744271711473,Medium,Medium,88.28508908113226
17.932907885019276,52.94767673776546,85.57892442955435,Medium,Medium,97.72187848273602
18.51899971246865,63.895162449310035,86.057803433098,Low,Medium,100.0
3.8430310762018243,83.22434923903405,99.05613555211328,Low,Medium,83.68339545374245
19.038437466740483,78.27561176064556,67.99501246263814,Low,Low,100.0
2.3567842052197863,53.323404860461274,60.589636767130095,Low,Low,58.966915213160505
14.616594841876422,85.27166016602197,96.26718441026256,Medium,Medium,100.0
5.72313729118714,45.13867861544139,85.608045698073,Low,Medium,73.12367626605761
19.4214836829193,93.5519488173777,75.23890344884717,Low,Medium,100.0
2.1832087832092975,43.47210552901909,89.55087314271756,Medium,Medium,54.2571701182191
4.624125668057616,59.306362187126375,71.24173033587579,Low,Medium,71.90860573506998
3.635544573803211,79.13987389325177,85.141716640311,Low,Medium,79.86895135774714
5.923753669562838,72.2313599619628,66.86926020060692,Low,Low,76.62232054644244
4.3028552513478076,67.73260611548967,63.54524514343914,Low,Medium,69.41699383413929
8.820685263262888,69.68181450200849,95.49501614580709,High,Medium,78.50308195202761
1.138663811135162,67.58559008303708,76.00043180315205,Medium,Medium,55.97746615106072
10.861005781783192,64.87525778184693,71.85202599030224,High,Medium,83.98057667758201
7.961376266020071,57.07754103053075,84.26321978951168,Medium,High,79.08486180086868
5.888423826519763,76.88910110725467,97.80762242420941,Low,Medium,85.25894060775664
3.1287612144151034,62.142414788170086,93.41296193210744,Medium,High,68.48104957601198
15.973049878294287,87.47066269827724,80.30516149084075,High,High,100.0
12.233894986436226,56.08491984902062,84.98539938226979,Low,High,96.95868631632725
17.263956346531568,68.93230475899861,90.17703530748449,Medium,Medium,100.0
16.170389372117604,86.45307494928306,73.37218825437098,Medium,Medium,99.97889106392178
17.801669165949562,62.401799603363465,88.33932803219834,Low,Medium,100.0
13.364563815418416,52.39819111896821,73.40108798312015,Medium,Low,86.68859313545644
17.38685250873853,91.97322702542581,61.60955847922475,Low,Medium,100.0
2.9258719929788413,83.41751354891012,79.05386539850032,Medium,Medium,75.84618037994069
17.723289173523735,87.59589684167271,72.11462327475368,Medium,Medium,100.0
5.21570433098935,99.1633185651876,97.5660808936378,High,Medium,78.89504190418798
2.2944824952058784,58.350657119158925,64.02937285330896,Low,Low,59.285327057042785
8.257053082057974,65.89379699574411,68.55260616364592,Medium,Medium,75.12670195696667
13.772970125172328,48.76340049078019,93.66575327682104,Medium,Low,87.25253672832308
13.177260194204578,59.331082334142245,77.89955351068747,High,Low,73.69961525551946
13.986451047310789,94.79683061115767,72.50072550071371,Low,High,100.0
1.2838488724786075,53.90287553447685,78.47232192128439,Low,Medium,63.04723461703921
14.948125135389633,93.77278138994728,90.17089794862308,Medium,Low,98.86098760618336
2.846612265101548,60.62146307823913,71.9170265760807,Medium,Low,61.3529130514608
8.53144690865,64.38053659525636,66.76208061286862,Low,Low,76.15964461632602
13.857634653829262,69.68294506171453,87.35795774307573,Medium,Medium,93.21770233945075
11.65016216256417,61.57119271190285,90.88290926644609,Low,Low,92.35094807382791
19.07243687468391,91.41175794033256,70.01603828061921,Medium,Low,100.0
8.343330053420146,48.65767713624303,74.5731521355326,High,Medium,66.10013581274542
13.971472822103966,69.11499147710929,62.02968087523598,Low,Medium,94.0737869639068
13.55858914023272,45.582388902350644,78.66872564421104,High,High,78.59413864359239
3.7964725633416996,40.59966526995045,78.0824950741266,Medium,Medium,52.24066356036087
5.509222095704692,83.75689366211549,73.29761971879611,Medium,Medium,77.02287348509735
11.17531544341952,77.93538151669738,75.99815927058924,Low,High,100.0
19.24181724284232,76.37694388622856,72.21272297977623,High,High,100.0
2.278217091081009,99.23606934767992,64.14661181552637,Medium,High,74.62000435196099
12.23346301549744,78.46655902732932,87.15685824289399,Medium,Medium,99.14091381195367
15.04640649827839,63.20921324120722,93.38233024305134,Medium,Medium,95.79234496812069
5.83739736599418,85.8033878820047,86.43983793637634,High,High,80.37024852005031
2.8702074782675333,96.96997221570007,70.97183693973733,Low,Low,81.9374056952286
4.568397485001899,94.10715207211854,73.76953770169291,Low,Medium,83.93975066913762
6.657602689663418,56.908067987565744,71.46316140429794,Low,Medium,75.10397734028419
10.894276597326893,51.25571918923858,74.19546514187921,High,Medium,79.92990229359654
8.7810181287433,51.233592944696895,84.1146618013827,Low,High,83.38948235989459
11.996285695413329,98.93605152687394,78.74503668949833,High,High,99.46136314782464
13.679124698803344,70.65713789542404,91.58210734338245,Low,Low,96.86180746316768
8.312746667379482,94.2015936905713,76.47384820016383,Medium,Medium,88.46442920117396
18.261255129679064,47.55632823474493,98.4923914676865,Low,High,100.0
14.959609695715605,59.51050873693115,84.50335636770626,Low,Low,97.46670745737039
18.322946990304686,77.77697388112134,95.28856626172275,High,High,100.0
1.704281438530968,79.40123291043975,60.5308758465178,Low,Low,65.85419108495906
19.353194264395984,79.749614567153,70.80237983842613,Low,Medium,100.0
9.982551354037453,87.16418855097115,82.1301904664864,High,Low,80.68111152191723
1.9902646676756928,51.69807094704575,95.79233610388613,Medium,Medium,58.15602395721159
17.023776055976864,82.07322858431081,69.32543742486801,Low,Medium,100.0
11.96107950663108,48.82225780872903,68.16274730704828,Low,Medium,86.0849710007026
6.2381429173552725,75.42536339352785,92.95154503052535,Medium,High,83.09355687852033
6.261947433432468,44.159268140761,85.20457838923684,Low,Low,69.0214622174556
2.9292913623465067,55.190205443622744,81.8315395585492,Low,Medium,68.99171683855259
2.067017628353634,90.84746531451526,82.04246638782213,Medium,High,77.63955595370103
7.074573016203287,90.87192723496378,67.28635700587958,Medium,Medium,86.99617710474023
15.25240915554529,51.35676009071831,68.90574366882117,Medium,High,92.33909009040588
8.508306772418248,49.36505225122774,87.55037642711648,Low,Medium,78.76913343500246
10.803372279913301,42.771113027076936,87.64910888489187,Medium,Medium,73.4375339860678
11.184544585711262,80.91803186586137,82.41743350225974,Medium,Low,90.8703955714478
18.680134478118,96.45498865220782,69.78174316988401,Low,Medium,100.0
9.600953676729246,83.97187573033273,82.25727880624142,High,Low,81.48775508189306
9.41811112766367,46.01923981792602,67.45059101901734,Medium,Medium,69.25956825886422
9.452379413571592,95.59204457600336,78.45938798078892,High,High,91.08487704096316
4.770633681284286,45.810224233435555,65.81424876232961,Low,Low,66.97957750352612
14.809237476718419,70.88459124394151,82.23265961618196,Medium,High,100.0
13.487413071788733,99.46776543692484,67.79859840212465,Low,Low,100.0
19.174528463844574,49.66652188036227,89.72865446701077,Medium,Low,100.0
12.705380323376367,92.04630973043177,79.00603875935252,Low,Medium,100.0
9.81016044763838,57.21704450684395,72.36479110112131,Medium,Medium,76.33510755917389
9.059577537832938,43.252330134223,71.63241034981101,Medium,High,74.10456210355969
9.942741658737,57.27653778331863,69.91152577723695,Medium,Low,75.03785210762979
19.276410846206385,77.47118878058052,78.47048967088679,Medium,Medium,100.0
16.171744875696554,58.168400638755344,66.00116169435283,Medium,Low,86.48295362925816
7.016517136898916,95.36674487157374,91.7693188172414,Low,Medium,97.51034615530193
9.469161822345985,96.73509343544163,76.30056525339585,High,Low,87.92273336845757
5.781534507983611,86.4288202404506,63.74818245993081,Medium,Medium,78.86719878690069
19.85648570244465,98.1534403748245,85.16498037864238,Medium,Medium,100.0
14.269879626258266,73.35034723710652,99.3684949691777,Low,Medium,100.0
13.293493595745032,79.85460923954011,92.26129894891892,Low,Medium,100.0
5.798290826403781,78.60690797023054,78.57404852295062,Low,Low,78.59759284866148
14.597048230287813,76.29637006196398,67.69412362600866,Medium,Low,88.66799317946442
3.7613720268837225,65.34316237355318,92.83520173440954,Medium,High,71.21874186336683
10.31112264421446,45.61627601784791,91.71107894178319,Low,Medium,87.56619272197555
12.559038525274632,70.42375151747912,66.0054568785157,Low,Low,90.2920807044426
15.211940745916097,58.19310725434717,84.1598685800502,Medium,High,97.12982834618252
18.832332821562744,43.47748418693728,60.82440388852881,Medium,High,94.1947090754523
12.03695657394497,46.002601367706006,82.05506535770354,Low,High,87.13674397433067
14.506437050677958,56.067933324573076,85.31378935812558,Medium,Low,88.46979114520782
11.079446535934993,68.87278069704686,78.96765203305927,Medium,Medium,91.90170898654978
2.872720383305187,78.79061478124714,91.76951870079598,Medium,Medium,76.07070904353448
1.7923149508241825,60.051553176183106,79.53620219152256,High,High,57.24466874554906
14.265856332574188,76.81538388395383,94.45497866567665,High,Medium,96.21444958273024
13.868050059738607,79.2328873094205,93.27586743990318,Medium,Medium,93.77516354291446
18.56926599569756,86.0252129205681,75.5736729417334,Low,Medium,100.0
2.5946477339412395,73.4534514718163,82.5262169258006,Low,Medium,69.51317369145802
19.534584478897134,59.200788739491635,78.48059046523049,Medium,High,100.0
11.491934521115862,75.44238879034734,75.33331761797197,Low,Low,95.46517933783447
6.392885090704656,43.522227574463315,77.87345867188293,Medium,Low,66.15638486690075
11.810379152811647,51.36256161224427,94.95257775711914,Low,High,89.94191058652538
16.81956623865122,78.71956142960093,91.03148460510421,Medium,Medium,100.0
11.858011268440515,61.906445844854005,98.7211811643219,Medium,Medium,83.06835226083578
16.658566183769427,50.856203836969485,80.47773539089191,Medium,High,92.37598898588304
4.453897149052553,92.74516065015902,77.508899035433,Medium,Medium,74.45084643008907
11.826650527421734,51.88601276798502,95.16875286998606,Medium,Low,83.52934292803523
18.01572713731074,99.38118779641532,71.40346285847843,Medium,Medium,100.0
7.818622071803467,99.73541893173973,76.78357332332055,Medium,High,96.27421801942295
11.641814143930839,46.69744979038558,65.9818112005881,Medium,Medium,77.87339727130521
3.391837567926915,95.4100979438318,78.44136554811216,Low,Medium,84.79456733267698
14.65156712072728,41.16117308300532,97.18087486153888,Medium,Medium,89.22732063627716
3.835578013934592,94.74771301294854,72.51784738087753,Low,Medium,81.43870149054112
5.487369333015977,83.32483758025447,93.00319894037061,Medium,Medium,79.24445621644541
19.385374067582244,47.789499729355114,69.09593856688545,High,Medium,88.47655856813203
5.77711936573378,93.87942304288097,75.98271878301566,Medium,Low,80.30892268762166
10.75323141275938,85.88340207088407,77.55628159030222,Low,Medium,93.49075446025275
6.481389178665063,46.610967210702036,97.14100752384036,Low,High,73.77858250100667
11.557716857039154,74.55126289151323,87.56349075241604,Medium,High,93.62884975521678
13.1508723440437,42.170691550724555,67.33541038725524,Low,High,91.46570093463433
14.796068139158749,40.31501051929389,63.58308016534989,Low,Medium,82.533305733754
13.97381715765606,79.25578921427291,95.127463350222,Medium,Medium,97.39221398359636
3.431212566549862,71.81630936394735,76.65576909172528,Medium,Medium,70.36708294596102
18.606318804401948,78.87167480463984,90.96413341558417,Medium,Medium,100.0
18.078467781545562,82.22716735441179,73.15547369370849,High,High,100.0
5.705149615598161,87.92428826270975,97.62648218900812,Low,Medium,91.1070752350886
5.790826052486789,46.30973050813745,63.274438312605874,High,Medium,54.68378159583303
5.014621394470859,55.45562546835647,69.48543509375403,Medium,Low,63.97912204454023
1.2762317300288923,43.65167537553542,62.2775161885103,Medium,Low,50.758410088850276
10.916411461282234,68.79586635510861,84.3993691364708,Medium,Medium,87.74839145956949
13.112749468223367,86.1339896438136,83.58469181744184,Low,Medium,100.0
18.187038420753673,52.533585586933455,61.326115789342865,High,Medium,87.17938064848683
10.80641397830907,65.85024494306236,73.74891311865656,Low,Medium,85.2690801276639
6.830964518766067,66.0658225365203,85.41958292075125,High,Medium,72.69317353104
4.441330129308071,95.98156264170039,78.68383089495495,High,Medium,76.59643058684
14.6205536688355,86.72720896520337,84.5336262783369,Medium,High,100.0
18.113548845999276,62.11098129298345,83.09407316315615,Medium,High,100.0
3.0068983501200153,72.40192287744813,68.46559684539478,Low,High,75.79837614088457
13.8884664193337,45.15020011725696,64.33192184276457,Medium,Medium,85.18478227776647
13.15910800225548,96.33731587612131,93.72218360561376,High,Medium,100.0
14.818358720296903,65.7192099210633,91.06570815430669,Low,High,100.0
2.3922525686842704,91.33436292417835,72.6602888657689,Medium,Low,69.100792020413
12.283294968241336,92.88837563760896,82.37535866764122,Medium,Medium,100.0
10.905211907537725,50.41292363847357,93.00977344232058,High,Medium,73.0522589647072
18.26317699895135,54.269798424804534,73.12826134270325,Medium,Low,96.84509550926822
8.444143773934204,91.91859928994708,64.19734860602536,Low,Medium,89.45442414397976
13.517983185771406,79.33643603272812,93.01122666522608,Low,Medium,99.8284762584446
6.205164834815762,41.15157332275853,80.52653887404658,Medium,High,68.7924341212887
4.405039336915279,82.47619398237123,68.36808875094576,High,High,71.81330482041116
2.2203789515859027,50.31037868082548,97.85065085723942,Medium,Medium,63.90698114252288
17.69710643973327,59.64535741126626,72.88038034061873,High,Medium,93.11044123139828
12.91277894646067,72.302525553548,98.1861518735292,Medium,Medium,91.13039961119767
2.673029181008109,68.560139947312,92.4147222813916,Low,Medium,69.02952654890264
3.5216683277437992,85.7597448178732,83.809593058556,Low,Low,78.99828618784773
12.162021088588151,91.34091464824712,65.15932615804819,Low,Medium,99.03305808939751
8.348632304248003,96.72882394014229,79.1020291526699,Low,Medium,93.95714462370321
18.37982599344094,94.95547454253443,79.06793192228184,Medium,High,100.0
3.8653170101252634,56.908142736958276,91.72590472941032,High,High,69.4938252976256
19.431651164032345,57.55101156013487,87.29483462107986,Low,Low,100.0
6.910228364169888,83.73146643437664,72.33945799008818,Low,Low,82.88636859265415
7.866992125275248,49.20505489258234,82.09245302929006,Low,Low,79.97793971322385
3.2632833681235476,50.872419269264725,71.90095886068919,High,Medium,51.928220731272994
6.347181359373877,84.47345956523438,73.16571873786503,Low,Medium,82.73244268522465
14.905971332793797,40.22889148592879,66.98505306118146,Low,Low,83.02874883541459
17.380911957220636,99.80747389558807,70.06075414260556,Low,Low,100.0
5.933412826444976,84.44556904462559,86.54321468029525,High,Medium,77.71375520345029
15.148678201226526,68.07339645228494,63.20683593059266,High,Low,93.78347068814642
1.0137052006373306,45.974503203011274,61.83024143082616,High,High,50.8206831937099
4.597103434760172,82.64855339439964,63.97573029103268,Medium,Low,71.89185816507197
10.40114890041849,45.15029566373947,70.76753163838572,Low,Medium,77.51003777941018
8.58090116430026,88.93791126795814,79.28537487606569,Low,Medium,92.04487165772358
10.305766286870952,82.6124119491001,67.317541700831,Medium,Low,79.51770567017438
8.372124076702201,92.85009834088888,99.75512940543982,High,Medium,88.56828506412761
3.481088268553272,67.0026123279559,95.51194741998692,High,Medium,63.49260907756595
17.686272865872784,87.19578945361448,73.8011379464035,Low,Low,100.0
12.580555008254876,51.98789658968471,69.17094463467181,Medium,High,88.81698852898933
10.87441310281218,96.40434405658081,87.64976197107426,Low,Medium,100.0
15.026069913486158,63.09213437770343,97.65485552125074,Medium,High,99.15411862498608
13.82534963214893,62.895866129379044,64.74617920772023,Low,High,91.80440588894466
3.731650089550257,68.17990238542133,87.08733199298452,High,High,68.76284869811462
19.46503041620589,49.922017294418225,88.95721184486128,Medium,Low,94.20224910776611
1.9751030751831484,64.08260002182715,91.99160431841526,High,Low,58.50427255828773
11.102257357494508,53.29507580165358,85.6421294550612,Medium,Medium,81.20955980833021
7.9185081488275175,67.23459350908544,80.31686456374453,Low,Medium,85.38758064314631
9.898604588405979,57.29954502838731,88.76440152569712,Medium,Medium,86.14294662360146
1.6337640824572022,62.07872782813321,86.5732500287256,High,Medium,58.444953146337554
7.933561052731385,70.29986119513539,97.39943316010044,High,Low,75.28729109822288
16.248417448096973,72.41804939344453,95.82560885312725,Medium,Low,100.0
18.221869471405725,55.79987503517824,74.38439327057124,High,Medium,96.78273873076861
3.037290314659357,49.46245060582221,78.47791806045487,Low,Medium,66.49802198668601
12.804242983323386,72.56366239608803,96.96582231881105,High,Medium,88.07095940976875
17.91597984329907,44.57184746889489,64.71091993935175,Medium,Low,91.47910574128257
10.805167485367447,86.61360517822472,69.44872292033882,High,Medium,86.59019663132143
18.000272181382538,76.83412179185521,86.30585468678969,Medium,Medium,100.0
1.4209145378416523,66.09203401101672,96.53572483108483,Low,Medium,73.63001996487073
12.078387517494656,95.36043339087396,68.98762973857725,Low,Medium,100.0
14.476744440626334,95.54880538835516,91.02301905886245,Low,Medium,100.0
14.951733588956747,75.47696071891335,82.24290687214098,Medium,Medium,98.26781321403661
16.15944569965368,50.005488139287564,89.99216366563188,High,Medium,87.69893843649862
10.193651906555221,99.25444904732404,62.98275743236222,Medium,Low,89.53775760314879
17.70065581783279,49.3186205928631,96.12417923797685,Medium,Medium,93.03999389724854
1.879417944917544,85.28423643392193,88.59397299545091,High,Medium,67.68137812741065
9.139742052612421,57.808118914785396,93.72635491480307,Medium,Low,81.23105049464313
10.424117712786357,85.4848302452539,86.09169506640318,Medium,Medium,93.83882509004019
15.909085102933227,51.78028470015271,91.51174971675547,Medium,Medium,94.08561748715415
6.130142407530583,71.72254652666797,86.7279187820207,Medium,Medium,78.3308833445079
7.707138747585333,72.1759962128055,99.34526079879868,Low,Low,91.26400828228996
9.517641523671099,59.54238591504269,98.55284894272101,High,Medium,74.17876671196517
6.030364602287404,83.87579440687959,66.40269744531378,High,Medium,73.50164327056054
6.750732128949558,65.11143519652008,80.06847477310637,Low,High,86.56626088213153
15.684640281561272,94.14817015475245,61.35757808375431,Medium,Medium,100.0
16.261791154736216,86.28200910640561,71.58780699319408,Medium,Medium,100.0
13.919618893749071,70.61024432277122,97.4873232580653,Low,Medium,100.0
3.277267220924471,99.72527168378556,69.43762550168157,Medium,Low,75.23717950858315
19.60909048791347,82.11643477211248,66.84360398213622,Low,Medium,100.0
11.510079020932414,73.25020442642794,60.154204410406,Low,Medium,94.99151541472571
4.724238717354142,67.7678539089585,70.4604104658132,Medium,Low,69.55668366878224
12.980121309602984,49.83501030239741,87.14134075529371,High,Low,77.54614493042509
10.916223849554605,60.440983980499496,98.26770200482716,Low,Medium,94.60653820491508
6.836303670045895,74.23858659184106,68.23334916762829,Medium,Medium,79.02973022415124
9.248227053330831,93.51866429611354,95.33671307393823,Medium,High,92.833135553745
9.807864591270532,89.54392397264374,88.54866899285742,Medium,Medium,93.96391964944918
3.6680250150027867,46.60209519328548,91.29046500183951,Medium,High,63.428856362403984
18.2139715211064,84.41566526378534,77.40038262067121,Medium,High,100.0
6.534851918053885,91.98576513427295,68.99578418988607,Low,Low,90.98985397715042
9.214764607751682,68.00965548754712,67.43228090124994,Low,High,87.06903223487029
8.019818954378174,67.51992832279588,67.27782137402107,Low,Medium,87.04857397094437
17.246229603953886,41.36221444605924,81.94253292856064,High,Medium,80.84752850702478
8.952782935030406,91.8505671128027,63.07693552158777,Medium,Low,85.51461958078391
18.60082064366581,93.67407022858532,87.98605454198945,Low,Medium,100.0
6.656308762547178,53.92394619592497,70.5267530606184,Low,Medium,73.00780149972556
17.81463274491411,58.49070437966718,61.80419578049487,Medium,Low,92.181670558836
12.679535029546626,47.55360619150842,93.65068287485906,Low,Medium,87.5344670341783
1.056769942253243,99.84718653836339,67.79241554157342,Low,Low,76.49210964332728
8.21266028381065,62.49808690313364,75.80517052537041,Low,Low,79.50865554390643
11.323729747011727,63.09323884798699,89.49253603934693,Medium,High,92.28572600904498
14.673449038814253,94.85985805015261,72.56821145529321,Medium,Medium,100.0
6.84044537500666,69.35775871643747,70.36190688013824,Low,Medium,85.03358645989071
8.742677232992229,89.70753760430878,96.51137222520609,High,High,83.56726957325102
6.736187839850344,49.59319388011524,95.21087137465435,Low,High,73.19737279041053
1.9501869964123637,85.2469432089288,95.43815446840975,Low,Medium,77.26656988187294
2.692168615991848,96.6607702892675,63.1563177359726,Low,High,83.74340070415803
1.8164801459833098,40.694069049230215,93.19330543157702,Low,Medium,55.101387515943756
7.129871621926384,66.88274156379251,78.68440065289325,High,Low,66.99015917507704
18.666089407450006,44.4650641353648,70.61056830022932,Low,High,100.0
9.015972178347333,65.84965049051554,83.54149929107015,High,Low,70.12887189432071
1.5912720757182288,53.06060974104608,69.99068062989298,Medium,Low,56.05059299184573
13.60321671950581,58.71584424306221,96.87824215178529,Low,Medium,97.72330903046169
7.6232488914935495,45.83702806901249,67.15089640866212,Low,High,71.68648427022427
13.351696829447429,43.5627342951081,99.55447021311076,Medium,High,92.20586594917754
16.399330531925777,41.51107011509082,73.24047090241032,Medium,Medium,93.35503923806426
19.471018664629682,80.61245516777079,66.35183842123902,Low,Low,100.0
1.7308146757895186,42.79331962598613,79.39210082244895,Low,Low,59.48044317703142
11.89001226963012,72.51355012811216,75.3960057878354,Low,Low,97.53004637545095
7.87652938268932,86.90710260894937,76.45222139607395,High,Medium,80.8064892306303
8.476760627023758,86.42449246488587,74.7671168631777,Low,Low,84.92729775048025
16.671669377016713,40.01447419837104,76.47853237554082,Medium,Medium,86.8504828362163
16.19009993031795,80.85845733354574,98.28251795788793,Medium,Medium,100.0
9.758211163787863,43.11180255585224,63.7807450300513,High,Low,61.91967469249839
11.280763950424936,81.68712956157611,82.90628145710706,Low,Medium,98.51950610145184
17.139311051453415,63.20736151914079,69.81391470489767,High,Medium,88.93829299961533
10.020628809668663,79.30012613736832,67.785704441964,Medium,Medium,85.40723814042829
6.3603508944890095,79.96923743536836,96.61142605217594,High,Medium,73.40755831866043
4.604710920933769,60.61812874917313,74.06832825784397,Low,Medium,75.15495959610973
18.292010471432853,98.92141453865655,73.20881468752717,Low,Medium,100.0
14.452767884088981,76.16413915358963,93.8130467568568,High,Low,96.11270290462451
11.710614604076824,66.43892764102768,96.82865546974693,High,High,90.9673564676331
1.1896459935189823,42.59531814977219,93.61786161152493,Low,Low,56.404731028445354
15.900792964904962,49.43108781882209,61.25249664868332,Medium,Medium,90.30405032547127
2.808088423149872,77.24634897412989,77.5075838396344,Low,Medium,74.38652011949799
7.1643928486162185,59.17277417188656,77.21038141495274,Low,Low,76.32872326527279
2.5217309676902366,74.47884274960188,67.13565258797898,Low,Medium,72.16387631577567
14.08206282718497,46.04919897515201,96.96034829196205,Low,Low,90.87232106865613
18.331520727545875,41.840612257113655,94.42238106668911,High,Low,96.30641995950663
10.519523899308659,74.01177429478383,93.2080311188553,High,Medium,82.51849786583807
8.585742828406929,93.73604082832875,81.35266374083145,Medium,Medium,88.13284123554976
14.183862460617457,77.85260588515027,90.04029367778213,Low,High,100.0
7.8004650839255945,64.79625318981903,87.84982894390295,Medium,Medium,80.07176085916356
8.692677099103815,74.2196865978228,92.02919058660869,High,Medium,80.5408677975993
13.314899824931908,59.773839271016364,74.62663088642985,Low,Medium,93.11128845476932
18.292789807520297,62.62790512856033,64.80194400221214,High,Medium,93.99201660731082
19.879120172809362,71.91876873042993,83.10086141499156,Medium,Medium,100.0
2.3306939162067386,59.10775010453712,71.40106879865102,High,Medium,54.70359637093262
17.417885813137556,87.79119050756091,77.07439625266562,High,High,100.0
14.372506446112233,49.934617531682555,92.70408320953709,Medium,Low,86.12817746248932
13.264941860264155,78.78392495840424,83.43863592795638,Medium,Medium,90.26278284859674
14.179827138421981,62.34889491148379,85.15652219665063,Low,Low,97.23439177545869
2.6506300183799807,70.64992042612248,73.01237286044326,Medium,High,68.39995288815412
13.797715929907467,95.24193223290578,92.0419574757859,Low,High,100.0
7.252966613607646,92.49372679927845,71.97135061224131,Low,Medium,90.17813738012745
17.614797359455334,97.65923401501594,72.99317589943843,Low,Low,100.0
16.17994221257111,76.20387154760448,90.68628118713659,Low,Medium,100.0
15.898880586522651,65.70947815940998,83.27802253215194,Low,Low,99.05632187333883
17.964445879413123,56.03480854095635,74.33159232257222,High,Low,89.97292055984151
13.846050107603443,88.05896724132039,86.02668050155572,High,Low,88.57150065570754
